TITLE,ID,CONTENT_ID,IMAGE_URL,CREATE_TIMESTAMP,IMPRESSIONS,CLICKS,CLICKTHROUGH_RATE_PERCENT,UNIQUE_IMPRESSIONS,UNIQUE_CLICKS,UNIQUE_CLICKTHROUGH_RATE_PERCENT,EXPOSURE_RATING,UTILITY_RATING,date
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,3,0,0,2,0,0,1.5,0,4/15/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,5,0,0,4,0,0,1.25,0,4/16/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,23,0,0,14,0,0,1.64,0,4/17/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,10,0,0,4,0,0,2.5,0,4/18/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,3,0,0,1.33,0,4/19/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,6,0,0,1,0,0,6,0,4/20/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,1,0,0,4,0,4/21/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,5,0,0,3,0,0,1.67,0,4/22/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,1,0,0,1,0,0,1,0,4/23/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,13,0,0,6,0,0,2.17,0,4/24/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,2,0,0,2,0,4/25/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,2,0,0,1,0,0,2,0,4/26/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,14,0,0,2,0,0,7,0,4/27/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,4,0,0,1,0,4/28/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,7,0,0,3,0,0,2.33,0,4/29/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,3,0,0,1,0,0,3,0,4/30/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,5,0,0,3,0,0,1.67,0,5/1/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,15,0,0,10,0,0,1.5,0,5/2/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,7,0,0,2,0,0,3.5,0,5/3/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,11,0,0,3,0,0,3.67,0,5/4/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,4,0,0,1,0,5/5/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,8,0,0,5,0,0,1.6,0,5/6/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,12,2,16.67,6,1,16.67,2,2,5/7/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,2,0,0,2,0,0,1,0,5/8/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,2,0,0,1,0,0,2,0,5/9/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,46,1,2.17,28,1,3.57,1.64,1,5/10/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,15,0,0,5,0,0,3,0,5/11/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,12,0,0,4,0,0,3,0,5/12/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,3,0,0,1.33,0,5/13/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,34,0,0,14,0,0,2.43,0,5/14/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,11,0,0,7,0,0,1.57,0,5/15/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,9,0,0,3,0,0,3,0,5/16/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,10,0,0,3,0,0,3.33,0,5/17/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,3,0,0,3,0,0,1,0,5/18/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,4,0,0,2,0,0,2,0,5/19/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,3,0,0,1,0,0,3,0,5/20/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,27,0,0,9,0,0,3,0,5/21/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,2,0,0,2,0,0,1,0,5/22/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,9,0,0,6,0,0,1.5,0,5/23/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,11,0,0,6,0,0,1.83,0,5/24/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,2,0,0,2,0,0,1,0,5/25/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,2,0,0,1,0,0,2,0,5/26/2024
ARENA SPACER,ARENA_SPACER|342807|ARENA_SPACER|346331,WNBA CON || ARENA SPACER || 1702928546.7640793,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Spacer200.png,30:14:00,6,0,0,3,0,0,2,0,5/27/2024
ARENA SPECIALPACKAGES,ARENA_SPECIALPACKAGES|342808|ARENA_SPECIALPACKAGES|339378,WNBA CON || ARENA SPECIALPACKAGES || 1702928547.1850119,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_09SpecialPackages.png,45:31:00,1,0,0,1,0,0,1,0,5/22/2024
ARENA SPECIALPACKAGES,ARENA_SPECIALPACKAGES|342808|ARENA_SPECIALPACKAGES|339378,WNBA CON || ARENA SPECIALPACKAGES || 1702928547.1850119,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_09SpecialPackages.png,45:31:00,9,2,22.22,2,2,100,4.5,1,5/23/2024
ARENA SPECIALPACKAGES,ARENA_SPECIALPACKAGES|342808|ARENA_SPECIALPACKAGES|339378,WNBA CON || ARENA SPECIALPACKAGES || 1702928547.1850119,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_09SpecialPackages.png,45:31:00,6,1,16.67,1,1,100,6,1,5/24/2024
ARENA SPECIALPACKAGES,ARENA_SPECIALPACKAGES|342808|ARENA_SPECIALPACKAGES|339378,WNBA CON || ARENA SPECIALPACKAGES || 1702928547.1850119,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_09SpecialPackages.png,45:31:00,1,0,0,1,0,0,1,0,5/25/2024
ARENA SPECIALPACKAGES,ARENA_SPECIALPACKAGES|342808|ARENA_SPECIALPACKAGES|339378,WNBA CON || ARENA SPECIALPACKAGES || 1702928547.1850119,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_09SpecialPackages.png,45:31:00,1,0,0,1,0,0,1,0,5/26/2024
ARENA SPECIALPACKAGES,ARENA_SPECIALPACKAGES|342808|ARENA_SPECIALPACKAGES|339378,WNBA CON || ARENA SPECIALPACKAGES || 1702928547.1850119,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_09SpecialPackages.png,45:31:00,1,0,0,1,0,0,1,0,5/27/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,24,1,4.17,2,1,50,12,1,3/26/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,14,0,0,9,0,0,1.56,0,3/27/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,15,1,6.67,5,1,20,3,1,3/28/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,3,0,0,3,0,0,1,0,3/29/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,4,0,0,4,0,0,1,0,3/30/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,9,0,0,3,0,0,3,0,3/31/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,10,1,10,3,1,33.33,3.33,1,4/1/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,3,0,0,3,0,0,1,0,4/2/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,3,1,33.33,1,1,100,3,1,4/3/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,3,1,33.33,1,1,100,3,1,4/4/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,2,0,0,1,0,0,2,0,4/5/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,10,2,20,6,2,33.33,1.67,1,4/6/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,2,0,0,2,0,0,1,0,4/7/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,5,1,20,3,1,33.33,1.67,1,4/8/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,4,0,0,3,0,0,1.33,0,4/9/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,6,1,16.67,3,1,33.33,2,1,4/10/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,4,0,0,4,0,0,1,0,4/11/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,34,3,8.82,14,2,14.29,2.43,1.5,4/12/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,10,0,0,4,0,0,2.5,0,4/13/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,10,1,10,7,1,14.29,1.43,1,4/14/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,2,0,0,2,0,0,1,0,4/15/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,6,1,16.67,6,1,16.67,1,1,4/16/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,12,0,0,4,0,0,3,0,4/17/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,11,1,9.09,3,1,33.33,3.67,1,4/18/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,23,1,4.35,14,1,7.14,1.64,1,4/19/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,27,1,3.7,9,1,11.11,3,1,4/20/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,2,0,0,2,0,0,1,0,4/21/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,12,3,25,6,3,50,2,1,4/22/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,13,1,7.69,6,1,16.67,2.17,1,4/23/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,7,1,14.29,3,1,33.33,2.33,1,4/24/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,11,3,27.27,9,3,33.33,1.22,1,4/25/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,7,0,0,4,0,0,1.75,0,4/26/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,5,1,20,2,1,50,2.5,1,4/27/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,13,0,0,4,0,0,3.25,0,4/28/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,11,1,9.09,7,1,14.29,1.57,1,4/29/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,45,5,11.11,28,5,17.86,1.61,1,4/30/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,5,0,0,3,0,0,1.67,0,5/1/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,8,0,0,4,0,0,2,0,5/2/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,2,0,0,1,0,0,2,0,5/3/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,9,0,0,6,0,0,1.5,0,5/4/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,4,1,25,2,1,50,2,1,5/5/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,5,0,0,3,0,0,1.67,0,5/6/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,4,0,0,1,0,0,4,0,5/7/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,6,1,16.67,1,1,100,6,1,5/8/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,7,0,0,1,0,0,7,0,5/9/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,8,2,25,4,2,50,2,1,5/10/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,1,0,0,1,0,0,1,0,5/11/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,5,0,0,3,0,0,1.67,0,5/12/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,15,2,13.33,2,1,50,7.5,2,5/13/2024
ARENA SUITES,ARENA_SUITES|348911|ARENA_SUITES|346341,WNBA CON || ARENA SUITES || 1704816442.9579792,https://cmscdnus.yinzcam.com/Toolbox/CardImage/WNBA_CON/Arena_05Suites.png,45:31:00,8,1,12.5,4,1,25,2,1,5/14/2024
